City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Vestmannaeyjar,IS,2021-10-11 00:10:05,63.4427,-20.2734,42.57,72,39,12.08,scattered clouds
261,Mahebourg,MU,2021-10-11 00:10:05,-20.4081,57.7,71.26,91,96,8.9,light rain
262,Qianguo,CN,2021-10-11 00:05:37,45.1171,124.8568,47.7,46,0,9.42,clear sky
263,Souillac,MU,2021-10-11 00:10:06,-20.5167,57.5167,71.37,93,92,8.37,moderate rain
264,Taltal,CL,2021-10-11 00:10:07,-25.4,-70.4833,64.96,52,6,4.56,clear sky
265,Beloha,MG,2021-10-11 00:08:18,-25.1667,45.05,67.46,82,52,13.38,light rain
266,Honiara,SB,2021-10-11 00:10:07,-9.4333,159.95,84.65,75,89,5.44,overcast clouds
267,Yuanping,CN,2021-10-11 00:10:08,38.7153,112.7575,43.99,45,53,1.74,broken clouds
268,Maxixe,MZ,2021-10-11 00:10:08,-23.8597,35.3472,68.18,59,26,15.93,scattered clouds
269,High Prairie,CA,2021-10-11 00:10:08,55.4334,-116.4858,46.18,36,45,8.46,scattered clouds
270,Mansehra,PK,2021-10-11 00:10:09,34.3333,73.2,58.12,86,100,7.67,overcast clouds
271,Ternate,ID,2021-10-11 00:10:09,0.8,127.4,83.39,76,94,5.44,overcast clouds
272,Port Hardy,CA,2021-10-11 00:10:10,50.6996,-127.4199,49.5,76,89,8.95,light rain
273,Nizhneangarsk,RU,2021-10-11 00:10:10,55.7833,109.55,38.16,83,97,5.99,light rain
274,General Roca,AR,2021-10-11 00:10:10,-39.0333,-67.5833,73.8,17,14,8.81,few clouds
275,Eureka,US,2021-10-11 00:08:59,40.8021,-124.1637,61.66,70,46,8.01,scattered clouds
276,Nenjiang,CN,2021-10-11 00:10:11,49.1833,125.2167,44.8,68,0,11.63,clear sky
277,Batagay-Alyta,RU,2021-10-11 00:10:11,67.8006,130.4114,24.85,80,98,2.26,overcast clouds
278,Iqaluit,CA,2021-10-11 00:10:12,63.7506,-68.5145,32.7,86,41,1.99,scattered clouds
279,Monterey,US,2021-10-11 00:10:12,36.2505,-121.2516,78.06,44,0,12.68,clear sky
280,Pevek,RU,2021-10-11 00:10:12,69.7008,170.3133,23.61,92,100,5.19,light snow
281,Grand Gaube,MU,2021-10-11 00:10:13,-20.0064,57.6608,71.38,92,99,5.01,light rain
282,Vagamo,NO,2021-10-11 00:10:13,61.8751,9.0967,42.24,83,100,4.99,overcast clouds
283,Greymouth,NZ,2021-10-11 00:10:13,-42.4667,171.2,54.32,80,100,12.8,moderate rain
284,Llanes,ES,2021-10-11 00:10:14,43.4198,-4.7549,55.27,70,83,8.41,broken clouds
285,Roald,NO,2021-10-11 00:10:14,62.5833,6.1333,51.17,93,90,11.5,light rain
286,Lovozero,RU,2021-10-11 00:10:15,68.005,35.0117,40.96,97,100,1.83,overcast clouds
287,Onega,RU,2021-10-11 00:10:15,63.9061,38.1404,49.62,93,100,12.03,overcast clouds
288,Sosnovo-Ozerskoye,RU,2021-10-11 00:10:15,52.5249,111.5418,31.84,68,3,4.54,clear sky
289,Mungaa,TZ,2021-10-11 00:10:16,-4.9667,34.8833,63.64,65,76,11.45,broken clouds
290,Lloydminster,CA,2021-10-11 00:10:16,53.2835,-110.0016,45.21,77,34,18.5,scattered clouds
291,Bom Jesus,BR,2021-10-11 00:10:16,-9.0744,-44.3586,82.65,32,98,3.58,overcast clouds
292,Anshun,CN,2021-10-11 00:10:17,26.25,105.9333,55.74,92,100,9.93,overcast clouds
293,Dinguiraye,GN,2021-10-11 00:10:17,11.3,-10.7167,73.71,85,94,2.26,overcast clouds
294,Natal,BR,2021-10-11 00:09:40,-5.795,-35.2094,78.46,73,30,11.34,scattered clouds
295,Ayolas,PY,2021-10-11 00:10:17,-27.4,-56.9,68.05,94,70,5.84,light rain
296,Nemuro,JP,2021-10-11 00:10:18,43.3236,145.575,59.43,92,100,15.12,overcast clouds
297,Mehamn,NO,2021-10-11 00:09:07,71.0357,27.8492,44.69,87,100,5.46,overcast clouds
298,Berlevag,NO,2021-10-11 00:08:22,70.8578,29.0864,44.08,88,100,7.45,overcast clouds
299,San Patricio,US,2021-10-11 00:10:18,28.017,-97.5169,86.05,73,40,18.66,scattered clouds
300,Robe,AU,2021-10-11 00:10:19,-37.1833,139.75,53.55,49,90,8.79,overcast clouds
301,Weligama,LK,2021-10-11 00:10:19,5.9667,80.4167,78.26,88,88,12.71,overcast clouds
302,Fonte Boa,BR,2021-10-11 00:10:19,-2.4959,-66.2662,78.57,80,31,0.81,scattered clouds
303,Wanaka,NZ,2021-10-11 00:10:20,-44.7,169.15,55.11,58,100,8.01,heavy intensity rain
304,Slave Lake,CA,2021-10-11 00:07:43,55.2834,-114.769,46.15,40,76,11.45,broken clouds
305,Pisco,PE,2021-10-11 00:06:56,-13.7,-76.2167,62.65,82,0,8.05,clear sky
306,Andros Town,BS,2021-10-11 00:10:20,24.7,-77.7667,75.16,62,67,3.56,broken clouds
307,Manokwari,ID,2021-10-11 00:10:21,-0.8667,134.0833,83.86,66,96,3.6,overcast clouds
308,Roseburg,US,2021-10-11 00:10:21,43.2165,-123.3417,60.64,54,90,8.05,overcast clouds
309,Rapallo,IT,2021-10-11 00:10:21,44.3511,9.2297,58.87,77,0,4.0,clear sky
310,Irati,BR,2021-10-11 00:10:22,-25.4672,-50.6511,57.02,97,99,5.14,overcast clouds
311,Carbonia,IT,2021-10-11 00:10:22,39.1672,8.5222,58.01,71,0,5.19,clear sky
312,Buala,SB,2021-10-11 00:10:23,-8.145,159.5921,84.88,71,83,5.35,broken clouds
313,Saint-Augustin,CA,2021-10-11 00:10:23,51.226,-58.6502,50.11,69,39,2.89,scattered clouds
314,Arraial Do Cabo,BR,2021-10-11 00:10:24,-22.9661,-42.0278,67.73,85,100,21.79,light rain
315,Kaspiyskiy,RU,2021-10-11 00:10:24,45.3929,47.3707,51.94,60,27,9.42,scattered clouds
316,Hervey Bay,AU,2021-10-11 00:10:24,-25.2986,152.8535,82.04,65,11,13.85,few clouds
317,Tel Aviv-Yafo,IL,2021-10-11 00:10:25,32.0805,34.7805,71.69,76,0,3.44,clear sky
318,Aquiraz,BR,2021-10-11 00:10:25,-3.9014,-38.3911,84.22,63,9,12.77,clear sky
319,Bilibino,RU,2021-10-11 00:10:25,68.0546,166.4372,5.85,95,92,1.59,overcast clouds
320,Kupang,ID,2021-10-11 00:10:26,-10.1667,123.5833,83.5,60,79,3.69,broken clouds
321,Ettenheim,DE,2021-10-11 00:10:26,48.25,7.8167,47.93,82,4,1.68,clear sky
322,Gurlan,UZ,2021-10-11 00:10:27,41.8447,60.3919,39.27,41,2,5.26,clear sky
323,Arlit,NE,2021-10-11 00:10:27,18.7369,7.3853,83.79,10,32,8.72,scattered clouds
324,Peleduy,RU,2021-10-11 00:10:27,59.6289,112.7406,32.94,89,100,8.61,overcast clouds
325,Clyde River,CA,2021-10-11 00:10:28,70.4692,-68.5914,32.4,77,100,3.87,overcast clouds
326,Narsaq,GL,2021-10-11 00:10:28,60.9167,-46.05,30.42,47,19,2.42,few clouds
327,Port Hawkesbury,CA,2021-10-11 00:10:28,45.6169,-61.3485,55.58,85,96,1.01,overcast clouds
328,Prince Rupert,CA,2021-10-11 00:10:29,54.3161,-130.3201,44.69,93,90,4.61,moderate rain
329,Alamos,MX,2021-10-11 00:10:29,27.0167,-108.9333,89.71,38,0,7.29,clear sky
330,Iquitos,PE,2021-10-11 00:10:29,-3.7481,-73.2472,80.64,74,20,3.44,few clouds
331,Longyearbyen,SJ,2021-10-11 00:08:49,78.2186,15.6401,28.24,74,75,8.05,broken clouds
332,Wawa,NG,2021-10-11 00:10:30,9.9022,4.4192,77.31,77,100,5.55,overcast clouds
333,Iwanai,JP,2021-10-11 00:10:30,42.9744,140.5089,53.89,87,100,16.04,overcast clouds
334,Vracov,CZ,2021-10-11 00:10:30,48.9752,17.211,48.67,85,100,3.8,overcast clouds
335,Mago,RU,2021-10-11 00:10:31,53.2514,140.1822,43.03,92,100,14.76,moderate rain
336,Imeni Zhelyabova,RU,2021-10-11 00:10:31,58.9544,36.5956,40.71,82,21,6.96,few clouds
337,Hambantota,LK,2021-10-11 00:07:12,6.1241,81.1185,79.45,82,97,18.39,overcast clouds
338,Wynyard,AU,2021-10-11 00:10:32,-41.0,145.7167,56.98,41,5,4.27,clear sky
339,Alexandria,EG,2021-10-11 00:08:34,31.2156,29.9553,74.89,68,0,9.31,clear sky
340,Pacific Grove,US,2021-10-11 00:10:32,36.6177,-121.9166,79.99,77,1,1.99,clear sky
341,Pervomayskoye,RU,2021-10-11 00:10:33,43.919,46.7102,57.34,71,86,11.9,overcast clouds
342,Batagay,RU,2021-10-11 00:10:33,67.6333,134.6333,31.89,75,100,5.82,overcast clouds
343,Chegdomyn,RU,2021-10-11 00:10:33,51.1167,133.0167,38.5,81,100,5.66,overcast clouds
344,Katherine,AU,2021-10-11 00:10:34,-14.4667,132.2667,86.32,62,75,9.22,broken clouds
345,Baruun-Urt,MN,2021-10-11 00:10:34,46.6806,113.2792,35.87,45,0,10.47,clear sky
346,Maldonado,UY,2021-10-11 00:06:50,-34.6667,-54.9167,60.22,81,100,12.97,overcast clouds
347,El Cocuy,CO,2021-10-11 00:10:34,6.4078,-72.4446,53.47,94,100,0.56,overcast clouds
348,Kijang,KR,2021-10-11 00:10:35,35.2442,129.2139,72.88,87,97,13.62,overcast clouds
349,Mangrol,IN,2021-10-11 00:10:35,21.1167,70.1167,81.77,76,39,2.26,scattered clouds
350,Salalah,OM,2021-10-11 00:10:35,17.0151,54.0924,80.69,78,75,3.44,broken clouds
351,Makat,KZ,2021-10-11 00:10:36,47.6469,53.3463,47.73,45,1,6.55,clear sky
352,Cockburn Town,TC,2021-10-11 00:10:36,21.4612,-71.1419,82.36,69,40,9.22,scattered clouds
353,Komsomolskiy,UZ,2021-10-11 00:10:37,40.4272,71.7189,42.22,75,13,2.3,few clouds
354,Vahan,AM,2021-10-11 00:10:37,40.5755,45.3977,37.74,88,2,2.01,clear sky
355,Vanimo,PG,2021-10-11 00:10:37,-2.6741,141.3028,82.04,82,99,3.96,overcast clouds
356,Tuktoyaktuk,CA,2021-10-11 00:10:38,69.4541,-133.0374,30.0,76,98,5.66,overcast clouds
357,Cayenne,GF,2021-10-11 00:10:38,4.9333,-52.3333,83.08,81,0,3.0,clear sky
358,Lata,PT,2021-10-11 00:10:38,40.1629,-8.3327,66.06,55,13,4.92,few clouds
359,Tual,ID,2021-10-11 00:07:19,-5.6667,132.75,82.81,75,95,3.27,overcast clouds
360,Waipawa,NZ,2021-10-11 00:10:39,-41.4122,175.5153,59.45,57,58,19.66,broken clouds
361,Kourou,GF,2021-10-11 00:10:39,5.1552,-52.6478,83.1,85,77,9.69,light rain
362,Kutum,SD,2021-10-11 00:10:40,14.2,24.6667,83.1,20,89,10.63,overcast clouds
363,Kyaikkami,MM,2021-10-11 00:10:40,16.08,97.5675,79.72,87,98,8.1,overcast clouds
364,Quatre Cocos,MU,2021-10-11 00:10:40,-20.2078,57.7625,71.1,92,98,8.05,light rain
365,Pijijiapan,MX,2021-10-11 00:10:41,15.7011,-93.23,79.97,87,59,1.86,broken clouds
366,Hadishahr,AZ,2021-10-11 00:10:41,38.8431,45.6635,45.09,68,0,4.43,clear sky
367,Sabang,ID,2021-10-11 00:10:41,5.8933,95.3214,82.24,78,67,23.44,light rain
368,Vryburg,ZA,2021-10-11 00:10:42,-26.9566,24.7284,64.18,59,1,11.7,clear sky
369,Carson City,US,2021-10-11 00:10:42,39.1638,-119.7674,71.44,22,1,10.0,clear sky
370,Hami,CN,2021-10-11 00:09:40,42.8,93.45,45.5,27,2,5.41,clear sky
371,Green River,US,2021-10-11 00:10:42,41.5286,-109.4662,54.0,39,2,7.0,clear sky
372,Teluknaga,ID,2021-10-11 00:10:43,-6.0989,106.6381,83.62,83,40,5.75,scattered clouds
373,Hailar,CN,2021-10-11 00:10:43,49.2,119.7,40.14,69,0,8.03,clear sky
374,Dawson Creek,CA,2021-10-11 00:10:44,55.7666,-120.2362,40.64,65,75,16.11,broken clouds
375,Kodiak,US,2021-10-11 00:06:50,57.79,-152.4072,45.45,69,100,9.48,overcast clouds
376,Ugoofaaru,MV,2021-10-11 00:10:44,5.6667,73.0,82.9,78,66,18.59,broken clouds
377,Benjamin Aceval,PY,2021-10-11 00:10:44,-24.9667,-57.5667,75.34,95,83,4.85,broken clouds
378,Yarada,IN,2021-10-11 00:10:45,17.65,83.2667,80.92,94,40,4.61,mist
379,Bathsheba,BB,2021-10-11 00:06:54,13.2167,-59.5167,81.81,78,100,18.1,overcast clouds
380,Hamilton,US,2021-10-11 00:07:03,39.1834,-84.5333,77.09,75,1,1.01,clear sky
381,Boa Vista,BR,2021-10-11 00:10:45,2.8197,-60.6733,76.3,88,86,3.67,moderate rain
382,Kiri Buru,IN,2021-10-11 00:10:46,22.0833,85.35,69.71,83,35,1.7,scattered clouds
383,Kotelnikovo,RU,2021-10-11 00:10:46,47.6317,43.1461,44.58,60,31,7.96,scattered clouds
384,Olhao,PT,2021-10-11 00:10:46,37.0286,-7.8411,67.89,68,0,8.05,clear sky
385,Fukue,JP,2021-10-11 00:10:47,32.6881,128.8419,78.85,72,12,6.93,few clouds
386,Codrington,AU,2021-10-11 00:07:46,-38.2667,141.9667,53.31,56,74,11.03,broken clouds
387,Kamenka,RU,2021-10-11 00:10:47,51.3223,42.7678,41.4,63,0,4.81,clear sky
388,Utete,TZ,2021-10-11 00:10:47,-7.986,38.758,71.65,92,93,1.25,overcast clouds
389,Mpika,ZM,2021-10-11 00:10:48,-11.8343,31.4529,65.41,46,44,6.24,scattered clouds
390,Aklavik,CA,2021-10-11 00:10:48,68.2191,-135.0107,30.92,79,100,6.31,overcast clouds
391,Gambela,ET,2021-10-11 00:10:48,8.25,34.5833,71.35,92,99,2.66,light rain
392,Anadyr,RU,2021-10-11 00:10:49,64.75,177.4833,23.5,92,75,5.99,broken clouds
393,Puerto Quijarro,BO,2021-10-11 00:06:35,-17.7833,-57.7667,86.79,48,49,3.06,moderate rain
394,Umm Kaddadah,SD,2021-10-11 00:10:49,13.6017,26.6876,90.37,18,91,11.16,overcast clouds
395,Faya,SA,2021-10-11 00:10:50,18.3851,42.4509,63.12,32,32,8.39,scattered clouds
396,Kruisfontein,ZA,2021-10-11 00:09:13,-34.0033,24.7314,48.88,74,37,6.04,scattered clouds
397,Hatsukaichi,JP,2021-10-11 00:10:50,34.35,132.3333,79.57,13,19,2.04,few clouds
398,Mlowo,TZ,2021-10-11 00:10:50,-9.0,32.9833,60.67,64,46,2.13,scattered clouds
399,Tateyama,JP,2021-10-11 00:10:51,34.9833,139.8667,81.14,69,32,15.46,scattered clouds
400,Altamont,US,2021-10-11 00:10:51,42.2068,-121.7372,56.77,48,1,4.0,clear sky
401,Salina Cruz,MX,2021-10-11 00:10:51,16.1667,-95.2,83.16,73,3,11.59,clear sky
402,Paidha,UG,2021-10-11 00:10:52,2.4167,30.9855,62.96,92,97,4.32,light rain
403,Ambon,ID,2021-10-11 00:10:52,-3.6954,128.1814,84.34,89,20,1.14,few clouds
404,Robertsport,LR,2021-10-11 00:10:52,6.7533,-11.3686,78.98,85,74,7.52,moderate rain
405,Liverpool,GB,2021-10-11 00:10:53,53.4106,-2.9779,55.81,81,75,5.99,broken clouds
406,Erzin,TR,2021-10-11 00:10:53,36.9559,36.2,72.0,39,1,2.51,clear sky
407,Eyl,SO,2021-10-11 00:10:54,7.9803,49.8164,78.62,84,70,13.51,broken clouds
408,Komsomolets,KZ,2021-10-11 00:10:54,53.7453,62.0708,37.15,96,100,2.82,light rain
409,Aykhal,RU,2021-10-11 00:10:54,66.0,111.5,17.69,93,100,17.25,light snow
410,Antalaha,MG,2021-10-11 00:10:55,-14.9003,50.2788,64.18,86,19,6.51,few clouds
411,Cam Ranh,VN,2021-10-11 00:10:55,11.9214,109.1591,78.76,89,40,0.0,scattered clouds
412,Te Anau,NZ,2021-10-11 00:07:21,-45.4167,167.7167,37.0,99,100,2.55,heavy intensity rain
413,Arkhangelsk,RU,2021-10-11 00:10:55,64.5401,40.5433,50.11,100,90,6.71,light rain
414,Grand-Santi,GF,2021-10-11 00:10:56,4.25,-54.3833,79.95,70,100,3.67,overcast clouds
415,Nuevo Imperial,PE,2021-10-11 00:10:56,-13.0754,-76.3172,63.63,86,76,3.94,broken clouds
416,Bonavista,CA,2021-10-11 00:10:57,48.6499,-53.1147,43.12,75,58,25.34,broken clouds
417,Isangel,VU,2021-10-11 00:06:36,-19.55,169.2667,78.49,61,3,9.73,clear sky
418,Ukiah,US,2021-10-11 00:10:57,39.1502,-123.2078,82.13,49,1,6.91,clear sky
419,Kawalu,ID,2021-10-11 00:10:58,-7.3817,108.2082,74.68,85,70,1.1,broken clouds
420,Saint-Pierre,RE,2021-10-11 00:10:58,-21.3393,55.4781,71.24,71,0,6.91,clear sky
421,Keti Bandar,PK,2021-10-11 00:07:40,24.1447,67.4497,79.5,80,0,10.65,clear sky
422,Marsh Harbour,BS,2021-10-11 00:10:58,26.5412,-77.0636,82.65,63,19,5.53,few clouds
423,Deputatskiy,RU,2021-10-11 00:10:59,69.3,139.9,21.88,81,100,3.27,overcast clouds
424,Matamoros,MX,2021-10-11 00:10:59,25.5333,-103.25,96.91,12,20,8.05,few clouds
425,Doha,QA,2021-10-11 00:10:42,25.2867,51.5333,82.38,58,0,5.75,clear sky
426,Bull Savanna,JM,2021-10-11 00:11:00,17.8868,-77.5902,77.58,75,50,6.46,scattered clouds
427,Paamiut,GL,2021-10-11 00:11:00,61.994,-49.6678,37.04,60,100,5.99,overcast clouds
428,Uyar,RU,2021-10-11 00:11:00,55.81,94.3153,35.42,99,100,3.09,light rain
429,Gadwal,IN,2021-10-11 00:11:01,16.2333,77.8,75.61,83,94,3.38,overcast clouds
430,Okhotsk,RU,2021-10-11 00:08:53,59.3833,143.3,27.19,76,25,12.82,scattered clouds
431,Fomboni,KM,2021-10-11 00:11:02,-12.28,43.7425,76.46,83,27,7.27,scattered clouds
432,Gorele,TR,2021-10-11 00:11:03,41.0308,39.0031,62.04,85,5,3.49,clear sky
433,Brae,GB,2021-10-11 00:11:03,60.3964,-1.353,46.31,77,53,21.9,broken clouds
434,Esperance,AU,2021-10-11 00:07:09,-33.8667,121.9,63.19,41,100,23.31,overcast clouds
435,Trinidad,BO,2021-10-11 00:11:03,-14.8333,-64.9,89.87,39,83,4.94,broken clouds
436,Vallenar,CL,2021-10-11 00:11:04,-28.5708,-70.7581,65.1,22,7,1.41,clear sky
437,Colac,AU,2021-10-11 00:11:04,-38.3333,143.5833,55.62,57,67,7.58,broken clouds
438,Pokhara,NP,2021-10-11 00:11:04,28.2333,83.9833,65.95,65,15,6.15,few clouds
439,Ust-Kuyga,RU,2021-10-11 00:11:05,70.0167,135.6,27.05,96,100,5.46,overcast clouds
440,Venice,US,2021-10-11 00:11:05,27.0998,-82.4543,81.0,75,1,3.0,clear sky
441,Puerto Leguizamo,CO,2021-10-11 00:11:05,-0.1934,-74.7819,74.75,93,62,1.01,broken clouds
442,Urengoy,RU,2021-10-11 00:11:06,65.9667,78.3667,25.86,77,37,9.55,scattered clouds
443,Chapleau,CA,2021-10-11 00:11:06,47.8405,-83.4034,62.2,93,100,11.86,overcast clouds
444,Trairi,BR,2021-10-11 00:10:11,-3.2778,-39.2689,79.43,72,5,11.61,clear sky
445,Magaria,NE,2021-10-11 00:11:07,12.9983,8.9099,83.1,21,100,2.86,overcast clouds
446,Kayerkan,RU,2021-10-11 00:11:07,69.3497,87.7602,22.33,94,100,8.5,light snow
447,Ransang,PH,2021-10-11 00:11:07,8.9603,117.5828,79.63,85,100,11.95,heavy intensity rain
448,Celestun,MX,2021-10-11 00:11:08,20.8667,-90.4,82.92,75,46,11.45,scattered clouds
449,Lar,IN,2021-10-11 00:11:08,26.2039,83.9717,72.86,73,2,1.66,clear sky
450,Ambunti,PG,2021-10-11 00:11:09,-4.2365,142.8448,81.19,74,98,0.83,overcast clouds
451,High Level,CA,2021-10-11 00:11:09,58.5169,-117.136,41.11,87,75,4.61,broken clouds
452,Altay,CN,2021-10-11 00:11:09,47.8667,88.1167,38.21,47,95,4.38,overcast clouds
453,Qurayyat,SA,2021-10-11 00:11:10,31.3318,37.3428,74.57,28,0,8.19,clear sky
454,Toppenish,US,2021-10-11 00:11:10,46.3774,-120.3087,62.85,37,19,17.36,few clouds
455,Walvis Bay,NA,2021-10-11 00:11:10,-22.9575,14.5053,59.09,72,0,5.99,clear sky
456,Alice Springs,AU,2021-10-11 00:11:11,-23.7,133.8833,54.95,88,75,9.22,broken clouds
457,Thaton,MM,2021-10-11 00:11:11,16.9206,97.3714,77.04,95,94,3.47,light rain
458,Baracoa,CU,2021-10-11 00:11:12,20.3467,-74.4958,79.48,82,48,2.19,scattered clouds
459,Syasstroy,RU,2021-10-11 00:11:12,60.1367,32.5691,44.38,77,50,11.86,light rain
460,Kamaishi,JP,2021-10-11 00:11:12,39.2667,141.8833,72.97,78,72,13.15,broken clouds
461,Sulangan,PH,2021-10-11 00:11:13,11.1373,123.7228,83.23,79,90,21.85,overcast clouds
462,Nelspruit,ZA,2021-10-11 00:11:13,-25.4745,30.9703,55.96,84,79,2.13,broken clouds
463,Sibolga,ID,2021-10-11 00:07:36,1.7427,98.7792,76.12,88,96,2.55,overcast clouds
464,Havoysund,NO,2021-10-11 00:11:14,70.9963,24.6622,43.68,89,100,9.86,overcast clouds
465,Barcelona,ES,2021-10-11 00:11:03,41.3888,2.159,64.54,83,20,1.01,few clouds
466,Sri Aman,MY,2021-10-11 00:11:14,1.2376,111.4621,78.91,90,98,0.49,overcast clouds
467,Tipitapa,NI,2021-10-11 00:11:15,12.1973,-86.0971,78.96,84,74,7.05,broken clouds
468,Abu Dhabi,AE,2021-10-11 00:08:03,24.4667,54.3667,86.02,62,0,4.61,clear sky
469,Sao Lourenco Do Sul,BR,2021-10-11 00:11:15,-31.3653,-51.9783,63.9,80,98,18.66,overcast clouds
470,Port Macquarie,AU,2021-10-11 00:08:23,-31.4333,152.9167,64.89,94,90,13.8,overcast clouds
471,Minab,IR,2021-10-11 00:11:16,27.1467,57.0801,84.88,16,0,14.16,clear sky
472,Rion,US,2021-10-11 00:11:16,34.3071,-81.1251,74.08,79,1,0.0,clear sky
473,Neiafu,TO,2021-10-11 00:11:16,-18.65,-173.9833,77.68,83,75,5.75,broken clouds
474,Along,IN,2021-10-11 00:11:17,28.1667,94.7667,69.1,92,30,1.57,scattered clouds
475,Gorontalo,ID,2021-10-11 00:11:17,0.5412,123.0595,84.42,71,92,2.62,overcast clouds
476,Nishihara,JP,2021-10-11 00:11:17,26.1842,127.7558,83.48,87,90,16.11,heavy intensity rain
477,Ahipara,NZ,2021-10-11 00:11:18,-35.1667,173.1667,61.18,60,91,9.84,overcast clouds
478,Rome,US,2021-10-11 00:11:17,34.257,-85.1647,73.0,89,1,0.0,clear sky
479,Mount Isa,AU,2021-10-11 00:10:35,-20.7333,139.5,67.77,100,90,11.5,overcast clouds
480,Huarmey,PE,2021-10-11 00:11:19,-10.0681,-78.1522,64.42,88,53,7.52,broken clouds
481,Bouake,CI,2021-10-11 00:11:19,7.6895,-5.0218,72.79,96,100,5.73,light rain
482,General Pico,AR,2021-10-11 00:11:19,-35.6566,-63.7568,60.96,77,98,4.36,overcast clouds
483,Kirishi,RU,2021-10-11 00:11:20,59.4471,32.0205,46.76,76,10,8.16,clear sky
484,Gamba,GA,2021-10-11 00:11:20,-2.65,10.0,75.58,84,100,2.17,overcast clouds
485,Belaya Gora,RU,2021-10-11 00:11:20,68.5333,146.4167,23.32,63,100,3.04,overcast clouds
486,Broome,US,2021-10-11 00:11:21,42.2506,-75.833,64.2,77,75,1.01,broken clouds
487,Gilbues,BR,2021-10-11 00:11:21,-9.8317,-45.3439,87.28,25,77,4.27,broken clouds
488,Gao,ML,2021-10-11 00:11:21,16.6362,1.637,86.85,12,90,8.75,overcast clouds
489,Mangaratiba,BR,2021-10-11 00:11:22,-22.9597,-44.0406,65.91,95,100,5.7,heavy intensity rain
490,Rancho Palos Verdes,US,2021-10-11 00:11:22,33.7445,-118.387,84.52,67,1,5.01,clear sky
491,Toora-Khem,RU,2021-10-11 00:11:23,52.4675,96.11,27.81,70,58,1.07,broken clouds
492,Houma,US,2021-10-11 00:10:02,29.5958,-90.7195,81.0,79,0,6.73,clear sky
493,Innisfail,AU,2021-10-11 00:11:23,-17.5333,146.0333,88.88,55,1,3.51,clear sky
494,Coquimbo,CL,2021-10-11 00:11:23,-29.9533,-71.3436,56.93,76,0,4.61,clear sky
495,Komyshnya,UA,2021-10-11 00:11:24,50.1859,33.684,42.84,54,98,6.93,overcast clouds
496,Zasechnoye,RU,2021-10-11 00:11:24,53.1092,45.0764,40.68,37,10,1.28,clear sky
497,Esik,KZ,2021-10-11 00:11:24,43.3552,77.4525,36.82,94,100,3.09,overcast clouds
498,Port Blair,IN,2021-10-11 00:11:25,11.6667,92.75,80.92,84,100,16.28,overcast clouds
499,Pemba,MZ,2021-10-11 00:11:25,-12.974,40.5178,75.81,82,27,6.98,scattered clouds
500,Ornskoldsvik,SE,2021-10-11 00:11:26,63.2909,18.7153,48.02,93,90,16.11,overcast clouds
501,Utkivka,UA,2021-10-11 00:11:26,49.7858,36.0753,45.21,56,100,6.11,overcast clouds
502,Jeremie,HT,2021-10-11 00:11:26,18.65,-74.1167,80.73,79,39,1.43,scattered clouds
503,Lahad Datu,MY,2021-10-11 00:11:27,5.0268,118.327,80.85,85,97,2.89,overcast clouds
504,Plastun,RU,2021-10-11 00:11:27,44.7561,136.2939,51.48,57,67,13.42,broken clouds
505,Ketchikan,US,2021-10-11 00:11:27,55.3422,-131.6461,48.67,87,90,9.22,light rain
506,Idenao,CM,2021-10-11 00:11:28,4.2475,9.0047,75.4,92,81,0.6,broken clouds
507,Sivas,TR,2021-10-11 00:11:28,39.7916,37.0019,48.83,61,0,5.75,clear sky
508,Harper,LR,2021-10-11 00:11:28,4.375,-7.7169,77.76,88,98,9.53,overcast clouds
509,Baripada,IN,2021-10-11 00:11:29,21.935,86.7214,77.05,77,37,6.22,scattered clouds
510,Lorengau,PG,2021-10-11 00:11:29,-2.0226,147.2712,85.19,66,72,3.6,broken clouds
511,Marovoay,MG,2021-10-11 00:11:29,-16.1,46.6333,71.74,60,1,5.14,clear sky
512,Russkaya Polyana,UA,2021-10-11 00:11:30,49.417,31.9201,44.44,62,66,6.04,broken clouds
513,Paveh,IR,2021-10-11 00:11:30,35.0434,46.3565,56.28,27,0,6.35,clear sky
514,Vardo,NO,2021-10-11 00:11:30,70.3705,31.1107,44.35,90,100,7.63,overcast clouds
515,Abilene,US,2021-10-11 00:08:10,32.4487,-99.7331,84.36,25,90,27.63,haze
516,Zempoala,MX,2021-10-11 00:11:31,19.45,-96.4167,82.9,82,11,5.84,few clouds
517,Belgrade,RS,2021-10-11 00:06:55,44.804,20.4651,47.86,76,75,18.41,broken clouds
518,Mainburg,DE,2021-10-11 00:11:32,48.65,11.7833,39.38,93,4,1.14,clear sky
519,Aboso,GH,2021-10-11 00:11:32,5.3617,-1.9473,72.66,99,97,3.06,overcast clouds
520,Monteagudo,BO,2021-10-11 00:11:32,-19.8167,-63.9833,65.71,96,100,2.68,overcast clouds
521,Ilulissat,GL,2021-10-11 00:11:33,69.2167,-51.1,32.02,86,75,0.0,broken clouds
522,Nouadhibou,MR,2021-10-11 00:07:44,20.931,-17.0347,69.04,83,0,20.51,clear sky
523,Taseyevo,RU,2021-10-11 00:11:33,57.2169,94.8978,32.58,97,100,3.69,overcast clouds
